TID;GENRE;YEAR
tt0347729;Drama;1999
tt0347730;Drama;1999
tt0355297;Documentary;1999
tt0355309;Family;1999
tt0348337;Action,Drama;1999
tt0355366;Drama,Horror,Thriller;1999
tt0356205;Comedy;1999
tt0357145;Romance;1999
tt0355529;Documentary;1999
tt0351400;Drama;1999
tt0355613;Drama;1999
tt0356496;Documentary;1999
tt0357320;Comedy,Drama;1999
tt0351684;Documentary;1999
tt0352592;Action,Horror;1999
tt0355708;Drama;1999
tt0347616;Drama;1999
tt0345327;Adult;1999
tt0346169;Comedy;1999
tt0344500;Drama;1999
tt0345359;Horror;1999
tt0345369;Action;1999
tt0345400;Drama;1999
tt0347040;Drama;1999
tt0347046;Action;1999
tt0347168;Drama;1999
tt0347214;Drama;1999
tt0347231;Romance;1999
tt0345599;Drama,Fantasy;1999
tt0346485;Drama;1999
tt0346486;Action,Adventure;1999
tt0346499;Action;1999
tt0347294;Action;1999
tt0347300;Drama;1999
tt0347306;Drama;1999
tt0347309;Action;1999
tt0347313;Action;1999
tt0347320;Drama,Horror,Romance;1999
tt0344839;Horror;1999
tt0346519;Drama;1999
tt0347342;Comedy,Romance;1999
tt0347343;Documentary;1999
tt0347376;Drama;1999
tt0347380;Action;1999
tt0344899;Action;1999
tt0346577;Comedy;1999
tt0346584;Action,Comedy;1999
tt0346585;Action;1999
tt0310597;Biography,Documentary;1999
tt0309772;Action;1999
tt0309842;Biography,Comedy,Documentary;1999
tt0310749;Animation;1999
tt0320443;Documentary;1999
tt0323247;Drama;1999
tt0318805;Documentary;1999
tt0317982;Adult;1999
tt0317212;Documentary;1999
tt0318140;Action,Thriller;1999
tt0317366;Drama;1999
tt0317477;Drama;1999
tt0317641;Action,Comedy,Crime;1999
tt0318562;Drama,Family;1999
tt0318564;Drama,Thriller;1999
tt0328812;Biography,Documentary;1999
tt0323729;Drama;1999
tt0324646;Drama;1999
tt0324084;Drama;1999
tt0325903;Drama,Romance;1999
tt0324203;Drama,Mystery;1999
tt0325128;Documentary;1999
tt0325270;Documentary;1999
tt0325413;Documentary;1999
tt0326257;Documentary;1999
tt0323675;Comedy,Romance;1999
tt0336490;Drama,Romance;1999
tt0334101;Action,Drama,War;1999
tt0334924;Action,Drama;1999
tt0336568;Drama,Family,Romance;1999
tt0336606;Horror,Romance;1999
tt0335847;Drama;1999
tt0335848;Drama;1999
tt0335879;Drama,Romance;1999
tt0335884;Action,Comedy,Sport;1999
tt0335138;Documentary;1999
tt0335971;Comedy,Drama,Romance;1999
tt0336858;Mystery,Romance;1999
tt0336878;Drama,Family;1999
tt0335275;Drama,Romance;1999
tt0336227;Comedy;1999
tt0335453;Action,Crime,Drama;1999
tt0336281;Action,Comedy;1999
tt0336283;Action,Drama;1999
tt0332420;Drama,Horror,Thriller;1999
tt0334891;Action,Romance;1999
tt0332313;Action,Drama,Romance;1999
tt0332364;Horror;1999
tt0331508;Action,Animation,Sci-Fi;1999
tt0332497;Comedy;1999
tt0330764;Action;1999
tt0331634;Comedy;1999
tt0333673;Documentary;1999
tt0331836;Action,Drama;1999
tt0331982;Documentary;1999
tt0331997;Adventure,Family,Fantasy;1999
tt0332007;Drama;1999
tt0332081;Comedy,Drama,Family;1999
tt0333097;Drama;1999
tt0332116;Drama;1999
tt0332172;Action;1999
tt0332191;Action;1999
tt0332249;Drama;1999
tt0332273;Action;1999
tt0297065;Drama,Thriller;1999
tt0297990;Drama;1999
tt0298917;Documentary;1999
tt0297105;Drama;1999
tt0297156;Drama;1999
tt0298056;Drama;1999
tt0297164;Drama;1999
tt0298100;Comedy,Drama,Family;1999
tt0298136;Comedy;1999
tt0298138;Comedy;1999
tt0299092;Documentary,Music;1999
tt0299180;Action,Comedy;1999
tt0296513;Biography,Documentary;1999
tt0297472;Drama;1999
tt0298369;Documentary;1999
tt0296649;Comedy;1999
tt0308065;Drama,Thriller;1999
tt0308193;Drama;1999
tt0307359;Comedy,Documentary;1999
tt0306660;Drama;1999
tt0307633;Crime,Drama;1999
tt0308534;Comedy;1999
tt0308603;Mystery,Thriller;1999
tt0305644;Documentary;1999
tt0305652;Action,Drama,Mystery;1999
tt0305764;Drama,Thriller;1999
tt0303982;Documentary;1999
tt0304960;Documentary;1999
tt0305994;Thriller;1999
tt0305220;Drama,Romance;1999
tt0305246;Action,Comedy;1999
tt0304348;Documentary,Music;1999
tt0305301;Action,Comedy,Romance;1999
tt0306176;Drama;1999
tt0305342;Action;1999
tt0305343;Drama;1999
tt0305440;Documentary;1999
tt0306252;Documentary;1999
tt0304581;Drama,War;1999
tt0304664;Animation,Crime;1999
tt0303749;Comedy;1999
tt0313744;Documentary;1999
tt0316314;Action,Drama,Romance;1999
tt0313958;Comedy,Drama;1999
tt0313965;Drama,Fantasy;1999
tt0315736;Documentary;1999
tt0315764;Drama;1999
tt0314930;Documentary,War;1999
tt0314944;Drama,Thriller;1999
tt0315816;Action,Drama,Horror;1999
tt0310929;Animation;1999
tt0315870;Comedy,Drama;1999
tt0313341;Drama;1999
tt0309968;Documentary;1999
tt0310006;Fantasy,Horror,Sci-Fi;1999
tt0312776;Documentary;1999
tt0310044;Documentary;1999
tt0311010;Documentary;1999
tt0310155;Horror,Thriller;1999
tt0313171;Comedy,Romance;1999
tt0312865;Drama;1999
tt0310305;Drama;1999
tt0310397;Documentary;1999
tt0309703;Drama;1999
tt0292223;Drama;1999
tt0293108;Documentary;1999
tt0290477;Comedy;1999
tt0292237;Thriller;1999
tt0290600;Documentary;1999
tt0288054;Romance;1999
tt0285940;Comedy,Drama,Romance;1999
tt0287033;Drama;1999
tt0286050;Documentary;1999
tt0286062;Documentary;1999
tt0286069;Comedy,Horror;1999
tt0289156;Comedy,Drama,Romance;1999
tt0286188;Action,Crime,Thriller;1999
tt0289289;Drama,Thriller;1999
tt0286305;Documentary;1999
tt0286311;Documentary;1999
tt0287386;Documentary;1999
tt0286468;Animation;1999
tt0286478;Comedy,Drama,Romance;1999
tt0287470;Animation;1999
tt0289424;Horror;1999
tt0287550;Drama;1999
tt0286578;Animation;1999
tt0287601;Documentary;1999
tt0286627;Documentary;1999
tt0286640;Action,Crime,Drama;1999
tt0287713;Comedy;1999
tt0289670;Comedy;1999
tt0289706;Drama;1999
tt0288831;Action;1999
tt0287813;Documentary;1999
tt0286891;Action,Comedy,Crime;1999
tt0286904;Animation;1999
tt0286910;Comedy,Romance;1999
tt0287938;Horror;1999
tt0286934;Action,Adventure,Romance;1999
tt0287981;Documentary;1999
tt0301082;Adventure,Animation,Family;1999
tt0301095;Drama;1999
tt0302028;Adult;1999
tt0302031;Romance;1999
tt0300269;Fantasy;1999
tt0299502;Crime,Drama,Thriller;1999
tt0301247;Documentary;1999
tt0300460;Action,Comedy;1999
tt0302424;Action,Drama,Thriller;1999
tt0301545;Drama;1999
tt0302691;Drama;1999
tt0301050;Drama;1999
tt0298502;Comedy;1999
tt0298510;Documentary,Music;1999
tt0295860;Drama;1999
tt0295897;Documentary;1999
tt0298533;Horror,Thriller;1999
tt0295920;Documentary;1999
tt0295921;Drama,Musical;1999
tt0296763;Drama;1999
tt0296774;Documentary,Music;1999
tt0295992;Drama;1999
tt0296055;Comedy,Family;1999
tt0296108;Documentary;1999
tt0296160;Documentary;1999
tt0297950;Documentary,Horror;1999
tt0300097;Crime,Drama;1999
tt0278408;Horror;1999
tt0277555;Adventure,Drama;1999
tt0276370;Drama,Romance;1999
tt0275523;Drama;1999
tt0275559;Adult;1999
tt0277663;Comedy,Drama,Family;1999
tt0278579;Documentary;1999
tt0275608;Drama,Musical;1999
tt0277740;Drama;1999
tt0277829;Comedy;1999
tt0277973;Action,Crime,Thriller;1999
tt0277998;Drama,Romance;1999
tt0275042;Documentary;1999
tt0275050;Documentary;1999
tt0285666;Horror;1999
tt0294288;Documentary;1999
tt0294297;Action,Adventure;1999
tt0285744;Comedy,Romance;1999
tt0293464;Drama;1999
tt0286104;Animation,Documentary;1999
tt0293519;Adult;1999
tt0286728;Action,Romance;1999
tt0293638;Drama;1999
tt0286973;Drama;1999
tt0287320;Comedy,Sci-Fi;1999
tt0293747;Drama;1999
tt0291348;Comedy;1999
tt0283821;Drama;1999
tt0284811;Action,Drama,Musical;1999
tt0283895;Documentary;1999
tt0282124;Documentary;1999
tt0282185;Documentary;1999
tt0282186;Drama;1999
tt0282203;Romance;1999
tt0282268;Action,Comedy,Romance;1999
tt0284032;Action,Drama;1999
tt0285015;Documentary;1999
tt0282275;Action,Drama;1999
tt0284171;Drama;1999
tt0285068;Drama;1999
tt0284260;Action,Sci-Fi;1999
tt0285081;Documentary;1999
tt0284325;Action;1999
tt0285185;Drama;1999
tt0284370;Documentary;1999
tt0284372;Documentary;1999
tt0285246;Documentary;1999
tt0285282;Comedy;1999
tt0282558;Comedy,Drama,Romance;1999
tt0282588;Documentary,Drama;1999
tt0281913;Action,Drama,Romance;1999
tt0282817;Thriller;1999
tt0284681;Drama,Romance;1999
tt0284721;Romance;1999
tt0282902;Horror;1999
tt0291695;Comedy;1999
tt0291718;Documentary;1999
tt0290825;Documentary;1999
tt0291743;Drama;1999
tt0289966;Horror;1999
tt0290000;Romance;1999
tt0292699;Documentary;1999
tt0291884;Action,Drama;1999
tt0293070;Adult,Crime,Drama;1999
tt0264837;Adventure,Animation,Drama;1999
tt0262002;Action;1999
tt0261103;Drama,History,Mystery;1999
tt0271795;Documentary;1999
tt0272583;Comedy,Drama;1999
tt0272600;Documentary;1999
tt0271841;Comedy;1999
tt0272001;Adventure,Mystery,Thriller;1999
tt0272062;Action,Drama,Romance;1999
tt0272183;Animation,Family;1999
tt0274621;Action,Comedy,Drama;1999
tt0272299;Action,Animation,Sci-Fi;1999
tt0272335;Crime,Drama;1999
tt0272425;Action,Fantasy,Horror;1999
tt0273100;Documentary;1999
tt0273957;Documentary;1999
tt0274840;Action;1999
tt0274880;Drama;1999
tt0273133;Drama;1999
tt0273169;Drama,Horror;1999
tt0270690;Drama;1999
tt0274111;Documentary;1999
tt0270215;Documentary;1999
tt0270226;Action,Drama,Romance;1999
tt0270258;Adventure,Family;1999
tt0271218;Comedy;1999
tt0269401;Horror;1999
tt0269479;Drama;1999
tt0268637;Action;1999
tt0269526;Documentary;1999
tt0269537;Comedy;1999
tt0270485;Comedy;1999
tt0270539;Comedy;1999
tt0269690;Documentary;1999
tt0271643;Documentary;1999
tt0269700;Drama,Romance;1999
tt0270641;Comedy;1999
tt0271688;Documentary;1999
tt0269788;Animation;1999
tt0269821;Drama,Romance;1999
tt0278315;Action,Crime,Romance;1999
tt0281320;Documentary;1999
tt0278751;Thriller;1999
tt0280496;Action;1999
tt0278828;Drama,Romance;1999
tt0280600;Drama;1999
tt0278972;Documentary;1999
tt0279888;Drama;1999
tt0280774;Comedy;1999
tt0281656;Drama;1999
tt0279120;Comedy,Horror;1999
tt0281762;Comedy,Drama,Musical;1999
tt0281017;Drama;1999
tt0276465;Animation,Family;1999
tt0281084;Drama;1999
tt0281122;Action,Drama,Thriller;1999
tt0276073;Animation;1999
tt0276077;Drama,Romance;1999
tt0275220;Documentary;1999
tt0278261;Musical;1999
tt0278300;Drama;1999
tt0275353;Documentary,History,Sport;1999
tt0275362;Action,Drama;1999
tt0276290;Action,Drama,Thriller;1999
tt0255426;Comedy,Musical,Romance;1999
tt0255428;Comedy,Drama;1999
tt0255446;Comedy;1999
tt0255458;Action,Comedy;1999
tt0255466;Action,Thriller;1999
tt0255507;Comedy,Drama,Romance;1999
tt0254753;Documentary;1999
tt0255627;Comedy,Drama;1999
tt0255660;Comedy,Drama;1999
tt0255664;Action,Drama,Thriller;1999
tt0255673;Action,Comedy,Drama;1999
tt0255675;Comedy,Drama,Romance;1999
tt0255688;Action,Drama;1999
tt0255697;Documentary;1999
tt0255703;Documentary;1999
tt0254826;Documentary;1999
tt0254062;Documentary;1999
tt0254930;Action,Drama;1999
tt0254933;Documentary;1999
tt0254950;Animation;1999
tt0254955;Comedy;1999
tt0254962;Comedy,Drama,Romance;1999
tt0255890;Documentary;1999
tt0266520;Documentary;1999
tt0267455;Family,Fantasy,Western;1999
tt0265730;Drama,Romance;1999
tt0267548;Action,Comedy,Drama;1999
tt0266820;Comedy;1999
tt0267733;Documentary;1999
tt0265163;Documentary;1999
tt0266075;Drama,Horror,Romance;1999
tt0266947;Drama,Romance;1999
tt0265251;Comedy;1999
tt0267928;Comedy,Drama,Romance;1999
tt0266258;Documentary;1999
tt0267116;Comedy,Horror,Music;1999
tt0261686;Drama;1999
tt0262411;Comedy,Fantasy;1999
tt0262419;Documentary;1999
tt0261207;Action;1999
tt0261226;Action;1999
tt0261228;Documentary;1999
tt0261243;Comedy,Family;1999
tt0262191;Crime;1999
tt0263256;Action,Comedy;1999
tt0261282;Comedy;1999
tt0261301;Drama,Romance;1999
tt0261310;Drama;1999
tt0262246;Comedy;1999
tt0262264;Animation;1999
tt0262289;Comedy;1999
tt0263294;Comedy,Family,Romance;1999
tt0261498;Documentary;1999
tt0263458;Drama;1999
tt0263483;Documentary;1999
tt0263557;Documentary;1999
tt0261551;Biography;1999
tt0262625;Drama,Family,Musical;1999
tt0262627;Biography;1999
tt0261658;Drama;1999
tt0261737;Drama;1999
tt0261744;Drama;1999
tt0263849;Documentary;1999
tt0263854;Drama;1999
tt0253956;Drama,Romance;1999
tt0253070;Documentary;1999
tt0250372;Action,Drama;1999
tt0253091;Drama,Thriller;1999
tt0253122;Comedy,Sci-Fi;1999
tt0252242;Comedy,Documentary;1999
tt0246903;Documentary;1999
tt0246904;Drama;1999
tt0247820;Comedy;1999
tt0246970;Documentary;1999
tt0247943;Drama,Horror;1999
tt0249806;Documentary;1999
tt0247277;Crime;1999
tt0248300;Comedy;1999
tt0248325;Drama,Romance;1999
tt0250179;Biography,Documentary,Music;1999
tt0249347;Documentary;1999
tt0247613;Drama;1999
tt0247615;Documentary;1999
tt0249458;Comedy,Mystery,Romance;1999
tt0246731;Animation,Documentary,Drama;1999
tt0246764;Documentary;1999
tt0248568;Adventure,Family;1999
tt0248589;Comedy,Horror;1999
tt0246880;Comedy;1999
tt0247783;Action,War;1999
tt0259471;Drama;1999
tt0259565;Documentary;1999
tt0257844;Horror;1999
tt0258766;Crime,Drama,Thriller;1999
tt0258833;Documentary;1999
tt0259727;Documentary;1999
tt0259731;Documentary;1999
tt0258923;Drama;1999
tt0260769;Drama;1999
tt0259066;Documentary,Music;1999
tt0260927;Documentary;1999
tt0260956;Comedy,Crime,Drama;1999
tt0260123;Comedy,Drama,Romance;1999
tt0261005;Comedy;1999
tt0261009;Drama,Family;1999
tt0261028;Drama;1999
tt0259267;Drama;1999
tt0259351;Comedy;1999
tt0256890;Comedy;1999
tt0255042;Comedy,Drama;1999
tt0255043;Romance;1999
tt0255074;Action,Crime,Mystery;1999
tt0256001;Documentary;1999
tt0256036;Documentary;1999
tt0255096;Comedy,Drama,Musical;1999
tt0256083;Action,Sci-Fi;1999
tt0256093;Documentary;1999
tt0256965;Documentary;1999
tt0256993;Drama;1999
tt0255178;Comedy,Drama;1999
tt0256143;Horror,Thriller;1999
tt0256145;Action,Sci-Fi;1999
tt0256150;Comedy,Drama,Family;1999
tt0254329;Documentary;1999
tt0256213;Action,Adventure,Drama;1999
tt0254463;Drama;1999
tt0254494;Action,Thriller;1999
tt0255360;Comedy,Crime,Drama;1999
tt0240559;Action;1999
tt0241374;Drama;1999
tt0242325;Comedy,Drama,Music;1999
tt0243274;Documentary,Music;1999
tt0240732;Action,Drama,Sci-Fi;1999
tt0243558;Action,Adventure,Animation;1999
tt0240840;Documentary;1999
tt0240867;Horror;1999
tt0240869;Comedy,Drama;1999
tt0243604;Documentary;1999
tt0240968;Drama,Romance;1999
tt0241790;Documentary;1999
tt0241822;Documentary;1999
tt0243787;Documentary;1999
tt0241081;Documentary;1999
tt0241916;Drama;1999
tt0242931;Action,Adventure;1999
tt0242996;Comedy;1999
tt0240377;Comedy,Music;1999
tt0241222;Drama;1999
tt0242073;Drama,Music;1999
tt0243019;Documentary;1999
tt0240433;Documentary,War;1999
tt0243079;Drama;1999
tt0240470;Drama;1999
tt0236859;Comedy;1999
tt0238706;Action,Comedy,Crime;1999
tt0239715;Drama;1999
tt0239716;Biography,Documentary;1999
tt0236969;Crime;1999
tt0238825;Comedy,Drama,Romance;1999
tt0238834;Comedy;1999
tt0237995;Comedy,Drama;1999
tt0238037;Adventure,Comedy,Drama;1999
tt0239098;Action,Crime,Drama;1999
tt0239099;Drama,Romance;1999
tt0240084;Action,Drama,Romance;1999
tt0239213;Documentary;1999
tt0240119;Crime,Drama,Horror;1999
tt0240221;Biography,Drama;1999
tt0237416;Adult,Romance;1999
tt0238299;Adult;1999
tt0239349;Drama,Fantasy,Romance;1999
tt0238373;Comedy;1999
tt0239414;Drama;1999
tt0237616;Drama;1999
tt0239549;Crime,Horror;1999
tt0239560;Drama;1999
tt0239574;Comedy;1999
tt0250643;Documentary;1999
tt0250647;Drama,Romance;1999
tt0252474;Documentary;1999
tt0253394;Comedy,Drama;1999
tt0250746;Drama;1999
tt0251637;Documentary;1999
tt0252553;Documentary;1999
tt0252617;Documentary;1999
tt0253553;Biography,Documentary,Sport;1999
tt0251833;Comedy,Musical;1999
tt0253764;Comedy,Horror;1999
tt0253841;Horror,Thriller;1999
tt0251142;Drama,Family;1999
tt0252965;Comedy,Crime,Fantasy;1999
tt0252056;Drama,Thriller;1999
tt0242578;Documentary;1999
tt0246502;Documentary;1999
tt0246515;Musical;1999
tt0244695;Family,Fantasy;1999
tt0244702;Drama;1999
tt0246561;Documentary,Music;1999
tt0246602;Documentary;1999
tt0244794;Drama,Romance;1999
tt0243999;Drama;1999
tt0244850;Documentary,Music;1999
tt0244851;Action,Adventure,Comedy;1999
tt0246656;Comedy;1999
tt0246687;Drama;1999
tt0246701;Drama,Musical,Romance;1999
tt0233781;Drama,War;1999
tt0233798;Drama,Family;1999
tt0233808;Crime,Drama,Thriller;1999
tt0244938;Documentary;1999
tt0244946;Documentary;1999
tt0244955;Biography,Documentary,History;1999
tt0245892;Drama;1999
tt0234656;Documentary;1999
tt0235494;Documentary;1999
tt0235546;Family;1999
tt0233691;Adventure,Animation,Family;1999
tt0233839;Drama,Fantasy,War;1999
tt0233856;Action,Comedy,Romance;1999
tt0234793;Drama;1999
tt0235673;Documentary;1999
tt0234839;Documentary;1999
tt0234845;Documentary;1999
tt0235758;Documentary;1999
tt0234899;Drama;1999
tt0234964;Documentary;1999
tt0235847;Crime,Horror,Thriller;1999
tt0235872;Comedy;1999
tt0234105;Action,Thriller;1999
tt0235035;Comedy;1999
tt0233200;Biography,Documentary;1999
tt0233234;Thriller;1999
tt0234116;Drama;1999
tt0235058;Documentary;1999
tt0235060;Drama,History,Romance;1999
tt0234170;Documentary;1999
tt0234217;Comedy,Drama;1999
tt0235154;Comedy,Crime,Thriller;1999
tt0235186;Documentary;1999
tt0235198;Drama,Horror,Mystery;1999
tt0236090;Action,Drama,War;1999
tt0234304;Drama;1999
tt0235241;Drama,History;1999
tt0234382;Documentary,Music;1999
tt0233459;Drama;1999
tt0232679;Comedy;1999
tt0233507;Documentary;1999
tt0234458;Adventure,Animation,Family;1999
tt0234477;Drama,Musical,Romance;1999
tt0235409;Drama;1999
tt0235413;Comedy,Drama;1999
tt0235449;Drama,Horror,Romance;1999
tt0235452;Drama,Romance;1999
tt0233636;Drama;1999
tt0233659;Adult;1999
tt0242200;Drama;1999
tt0227046;Documentary;1999
tt0228919;Documentary;1999
tt0228964;Comedy,Family;1999
tt0228968;Adventure,Family;1999
tt0228037;Comedy;1999
tt0228041;Drama;1999
tt0228048;Drama,Romance;1999
tt0228073;Family,Mystery;1999
tt0226304;Documentary;1999
tt0228107;Documentary;1999
tt0228122;Documentary;1999
tt0228142;Action;1999
tt0226362;Fantasy,Horror;1999
tt0227249;Documentary;1999
tt0228237;Crime,Fantasy,Horror;1999
tt0226448;Documentary;1999
tt0226449;Drama;1999
tt0226451;Drama,Fantasy;1999
tt0226518;Documentary;1999
tt0228347;Documentary;1999
tt0229321;Action,Sci-Fi;1999
tt0229343;Documentary;1999
tt0226563;Documentary;1999
tt0229414;Drama;1999
tt0226587;Action,Thriller;1999
tt0226614;Documentary;1999
tt0228433;Drama;1999
tt0228460;Drama,War;1999
tt0228463;Biography,Documentary;1999
tt0229437;Comedy,Crime;1999
tt0226663;Action,Thriller;1999
tt0226693;Action;1999
tt0226720;Comedy;1999
tt0227591;Drama;1999
tt0226761;Animation;1999
tt0228672;Documentary;1999
tt0226786;Romance;1999
tt0227772;Documentary;1999
tt0226847;Drama,Romance;1999
tt0226877;Crime,Documentary;1999
tt0227815;Documentary;1999
tt0245961;Drama,Musical;1999
tt0244186;Biography,Documentary,Music;1999
tt0244199;Crime,Horror,Thriller;1999
tt0245192;Comedy,History;1999
tt0245224;Documentary;1999
tt0236483;Drama,Sci-Fi;1999
tt0245295;Documentary;1999
tt0246205;Drama;1999
tt0246240;Action,Drama;1999
tt0236524;Drama;1999
tt0236551;Drama;1999
tt0245324;Documentary;1999
tt0245372;Documentary,Sport;1999
tt0245388;Documentary;1999
tt0245406;Documentary;1999
tt0244546;Drama;1999
tt0245444;Musical;1999
tt0245470;Comedy;1999
tt0246429;Drama;1999
tt0238882;Action;1999
tt0238912;Documentary,Drama,History;1999
tt0245535;Documentary;1999
tt0246442;Documentary;1999
tt0221831;Comedy,Horror;1999
tt0220033;Adult,Drama;1999
tt0220046;Comedy;1999
tt0220953;Comedy;1999
tt0220078;Action,Crime,Drama;1999
tt0220095;Drama;1999
tt0220135;Documentary;1999
tt0220982;Thriller;1999
tt0221959;Documentary,Sport;1999
tt0219240;Comedy;1999
tt0220138;Comedy,Horror;1999
tt0220158;Documentary;1999
tt0221063;Comedy,Drama;1999
tt0222027;Adventure,Comedy,Drama;1999
tt0221111;Action,Comedy,Crime;1999
tt0231138;Horror,Sci-Fi;1999
tt0230265;Comedy,Drama;1999
tt0230285;Documentary;1999
tt0231192;Comedy;1999
tt0232060;Comedy;1999
tt0230347;Action,Crime,Drama;1999
tt0229539;Drama,War;1999
tt0229557;Adventure,Animation,Comedy;1999
tt0232188;Documentary;1999
tt0232196;Horror;1999
tt0229585;Drama;1999
tt0229625;Drama,Romance;1999
tt0231325;Adventure,Comedy,Family;1999
tt0229673;Drama;1999
tt0230493;Comedy,Drama;1999
tt0232295;Comedy,Drama,Family;1999
tt0230536;Action,Drama;1999
tt0230573;Action,Comedy,Romance;1999
tt0230576;Adventure,Drama;1999
tt0229741;Drama;1999
tt0230591;Documentary,History,Sport;1999
tt0232492;Comedy,Drama;1999
tt0229834;Animation;1999
tt0230656;Action,Drama,Thriller;1999
tt0232604;Documentary;1999
tt0232611;Drama,Romance;1999
tt0232620;Drama;1999
tt0230796;Documentary,History;1999
tt0230835;Documentary;1999
tt0231779;Documentary;1999
tt0231791;Fantasy,Mystery,Sci-Fi;1999
tt0231804;Documentary;1999
tt0230953;Comedy,Sci-Fi;1999
tt0231814;Documentary;1999
tt0230167;Drama;1999
tt0230985;Documentary;1999
tt0231866;Drama,Family;1999
tt0228778;Family,Musical;1999
tt0228793;Documentary;1999
tt0226093;Drama,Romance;1999
tt0226110;Drama;1999
